90
0,960.9144772,1766.823963,1049.841771,545.5070585,1490.038723,1789.784171,938.9494641,1076.532955,10527.42201,1708.144984,1101.905805,3701.707328,12099.10365,10137.86383,30.93870669,1569.993085,30.93870669,1478.936667,1895.794845,151.2824135,1974.105315,312.5027419,1669.628863,8139.683335,1813.714303,1439.199715,484.4299217,30.93870669,1462.446811,1895.794845,1008.52415,1374.204983,1001.569027,1629.147891,241.3319404,5831.342858,2148.770628,1055.892344,280.7120737,623.0235354,1194.153082,507.9224835,7786.010643,1544.903155,1276.310832,7165.831766,1368.69673,1778.76224,11363.17879,4405.862482,1895.794845,2643.529874,4335.417647,1617.105996,1642.921494,3353.880295,3932.025591,238.3905567,8475.479641,1642.921494,1579.830098,811.1076093,3874.418724,4514.389987,1579.110389,1473.868212,13900.36099,880.3714005,682.1234195,4405.378641,316.1026722,291.9833289,10201.62063,799.1991975,2067.399924,727.8620779,1485.14857,1039.095351,2976.761177,4512.500469,995.2973937,1753.153338,3459.568796,5938.169522,984.789841,2048.733863,501.1473906,4517.239221,1469.086841
960.9144772,0,2586.045296,2007.999418,512.0506317,2195.063123,1538.661907,1894.674643,531.3580959,10489.04509,2661.59203,1762.774356,4106.830008,12362.63352,10322.23424,990.0757529,2283.345767,990.0757529,1476.051666,2637.561188,1059.81488,2618.45832,1272.41152,793.9196379,8342.229415,1112.94447,2213.927482,1404.308437,990.0757529,1474.359602,2637.561188,1967.299729,2285.268132,1094.360932,1091.543264,1061.292081,6269.496455,1378.40888,1999.138145,1206.481119,538.9859181,2154.163624,1014.832253,7925.637541,1507.407582,1952.707925,7291.778612,766.2421326,2508.061709,11501.89403,4763.033759,2637.561188,3400.569506,4833.314272,856.6441821,683.5292663,4170.234616,4295.926669,1197.449279,8662.427037,683.5292663,1651.245236,1486.009958,4356.049407,4841.880636,1769.188833,2089.918843,14017.97084,1805.517729,1444.683642,4920.074337,777.8491726,675.6497873,10247.28969,525.402408,1193.268765,255.5123139,2445.532341,1764.288922,3841.432182,4843.982471,1554.059463,1494.64431,4258.657317,6324.135299,294.8747303,1122.114979,625.0218022,4725.986768,601.7772907
1766.823963,2586.045296,0,1263.453039,2073.996221,513.2967554,3500.722948,1068.793467,2834.443666,9651.408756,1409.712037,880.0538215,2413.053277,10748.39107,8920.081687,1750.959619,447.8514448,1750.959619,3121.326836,2519.865445,1776.980737,2793.161634,1516.448341,3369.545696,6933.647782,3572.9348,2185.777202,1647.122846,1750.959619,3100.056992,2519.865445,1081.17032,1675.097145,1763.77191,3395.698907,1569.723174,4353.117757,3898.59714,1431.244419,1487.995928,2385.999706,1193.115558,2170.202456,6686.664254,3194.567226,719.1853567,6108.993405,2551.277411,339.3413764,10195.39285,3126.756791,2519.865445,897.8609535,2837.93222,2864.252924,3235.480769,1592.047115,2688.555093,1567.078642,7284.970375,3235.480769,3165.712827,1111.119587,2435.996896,3275.768318,3084.48799,2528.95508,12737.39129,1553.839457,1966.807235,2879.505881,2080.573494,2027.99481,9194.727268,2151.995982,3772.454284,2416.47233,1177.823366,834.6007215,1265.271287,3267.337643,1124.201081,3468.867588,1693.259801,4528.980559,2454.282327,3705.726357,2267.294462,3483.025047,2880.131804
1049.841771,2007.999418,1263.453039,0,1577.959032,1329.773827,2424.664139,273.7057413,2024.887336,10775.58323,661.8415847,1215.671219,3625.314605,12002.99871,10148.23804,1019.824745,1363.201318,1019.824745,1998.734394,1317.698595,952.0498389,1556.004892,745.9140336,2671.0589,8154.738758,2723.15875,934.0954238,632.996507,1019.824745,1975.169637,1317.698595,207.6503659,497.984283,1760.952296,2473.25904,1026.411182,5615.034692,3074.433554,168.7881431,849.5306406,1590.027482,153.442191,1189.310947,7877.084942,2073.271919,1265.644093,7283.36137,2353.607031,1473.550634,11413.35528,4346.126849,1317.698595,2127.404415,4098.530583,2630.126823,2686.387063,2666.927767,3891.517414,820.5582611,8503.061606,2686.387063,2003.144461,1114.453484,3685.996816,4485.218748,1887.344943,1266.048529,13957.08829,325.7530343,825.656507,4142.249164,1267.333583,1332.608854,10363.66095,1798.396711,3055.214586,1766.330175,442.1769161,1079.836447,2210.05282,4478.610257,1326.405643,2400.612622,2800.006178,5784.01694,2024.634242,3067.131333,1463.223412,4626.047219,2510.366795
545.5070585,512.0506317,2073.996221,1577.959032,0,1689.303361,1807.337292,1429.945641,869.6792767,10276.00579,2239.644806,1258.127982,3689.490396,12015.21976,10006.30372,576.3728922,1777.17859,576.3728922,1617.948299,2404.078297,682.1428923,2446.814177,832.4532686,1300.754633,8015.98365,1568.587134,1954.223454,1028.895871,576.3728922,1608.587416,2404.078297,1508.349412,1919.708556,716.3414982,1476.006196,574.2472606,5848.589699,1863.455368,1597.285541,738.0066777,547.100749,1715.722636,835.7123779,7625.925477,1668.659524,1448.38571,6996.885223,834.2674376,2001.231883,11207.03388,4365.977269,2404.078297,2893.238365,4388.948816,1071.943082,1176.841855,3658.798809,3894.139091,758.5003728,8343.32385,1176.841855,1764.318294,976.3120355,3914.872183,4456.190297,1826.502446,1926.541801,13734.30897,1425.802203,1174.8524,4470.869267,530.6313551,345.3011896,9993.652858,275.2629054,1702.4109,383.4150035,2002.906745,1253.812323,3330.189093,4456.800382,1060.367528,1765.030902,3748.342122,5921.687969,447.0449101,1633.009955,519.9172641,4386.900774,932.5654053
1490.038723,2195.063123,513.2967554,1329.773827,1689.303361,0,3276.68883,1071.848434,2508.894813,9447.798493,1684.667033,432.4545869,2323.456124,10732.64669,8841.384684,1481.825146,88.68445069,1481.825146,2937.683556,2646.901279,1540.379221,2880.584057,1306.089984,2988.375606,6844.29805,3239.317804,2254.408313,1511.569219,1481.825146,2918.652682,2646.901279,1122.616454,1810.879075,1282.008451,3096.456782,1262.124434,4390.701209,3548.346919,1492.738372,1232.948703,2078.697218,1317.81361,1956.651234,6552.626826,3007.826315,243.6420445,5955.69328,2074.175403,313.8649711,10098.55582,3044.336687,2646.901279,1205.969251,2878.808992,2386.293284,2815.132819,1994.502143,2581.096758,1336.224953,7190.261237,2815.132819,3010.384317,717.2344392,2434.073067,3175.42869,2962.108321,2534.189489,12642.38876,1548.739061,1856.732659,2940.211395,1803.778664,1712.395549,9034.565269,1723.060673,3388.29289,2056.344375,1411.710744,453.1032488,1735.897917,3170.043144,659.1504901,3240.985569,2071.795373,4527.294344,2029.052287,3299.463392,1971.322665,3296.557183,2426.952811
1789.784171,1538.661907,3500.722948,2424.664139,1807.337292,3276.68883,0,2492.126445,1007.410608,12026.86664,2897.346677,2890.414395,5463.244145,13820.43493,11812.79589,1795.911987,3354.448979,1795.911987,452.9278396,2188.510428,1739.41963,1978.854448,1989.806239,1272.792087,9823.218965,866.3122278,1970.866673,1868.276882,1795.911987,477.4722005,2188.510428,2519.453146,2379.434008,2522.602227,582.9170997,2026.007999,7608.571306,1110.223351,2309.190634,2044.968617,1271.933182,2568.638568,1331.764237,9428.605881,386.1349439,3066.091734,8797.871296,2292.613036,3556.638967,13009.00125,6154.206099,2188.510428,4395.806471,6120.678258,2299.966561,1647.227305,5047.541217,5680.549905,1947.89268,10150.03102,1647.227305,554.9893828,2596.675922,5655.94053,6251.330781,766.8423814,1592.734141,15532.59876,2103.143721,1599.501713,6192.773269,1483.11315,1613.11104,11775.66786,1990.233975,1375.688687,1459.842432,2816.145449,2827.980717,4618.397819,6251.106113,2761.503398,44.02242741,5168.083065,7701.435138,1832.272157,1578.4702,1346.131824,6194.233488,1996.389277
938.9494641,1894.674643,1068.793467,273.7057413,1429.945641,1071.848434,2492.126445,0,1981.667394,10510.86347,859.365322,942.0727284,3383.379322,11776.26553,9906.052665,911.8249261,1111.940067,911.8249261,2087.12167,1583.56996,875.6073871,1808.854823,627.1673698,2603.057744,7910.56665,2703.221707,1182.559897,628.1436127,911.8249261,2064.662989,1583.56996,87.54902695,771.6899665,1527.331179,2476.614954,858.2205936,5400.852206,3049.259282,424.8128265,692.8977061,1531.863568,335.5667087,1193.655873,7624.265275,2161.441112,994.5942648,7027.446352,2164.484647,1241.026326,11167.06584,4104.822365,1583.56996,1957.458821,3883.16914,2452.434135,2578.152997,2557.648212,3646.210657,700.5702044,8257.694784,2578.152997,2114.814547,853.2946438,3460.566415,4240.520216,2021.742576,1479.44949,13710.94281,491.2428347,911.9058342,3931.788223,1203.821153,1230.820087,10105.54717,1625.537916,2996.97919,1666.707505,590.59012,806.1561872,2128.366552,4234.467986,1059.324337,2464.215632,2682.066492,5559.951224,1875.029115,2986.921049,1403.892666,4367.301024,2357.726602
1076.532955,531.3580959,2834.443666,2024.887336,869.6792767,2508.894813,1007.410608,1981.667394,0,11019.72963,2637.41563,2087.64916,4557.929288,12861.07342,10833.21817,1096.933207,2594.23895,1096.933207,977.0585248,2373.938661,1107.640312,2296.064335,1367.498204,669.4867573,8848.993695,738.6153622,1995.495462,1391.939943,1096.933207,979.2164739,2373.938661,2038.785437,2191.142079,1560.686647,606.3269474,1265.560632,6717.866505,1072.859783,1971.976193,1356.883924,454.3634492,2178.101888,858.2578493,8441.262335,998.756576,2275.732274,7808.581677,1291.132047,2813.193312,12019.61889,5230.27482,2373.938661,3695.63317,5257.739957,1334.202016,848.1873243,4425.345476,4759.469571,1301.20651,9171.935304,848.1873243,1160.513977,1793.39437,4784.162857,5316.902364,1305.368535,1781.325452,14538.8523,1759.562908,1300.840983,5338.751008,779.6288082,806.6334782,10773.6852,1004.023202,1033.528113,489.2959575,2465.104129,2058.471604,4053.292924,5318.033238,1912.505423,963.4005225,4527.309296,6787.940785,824.9277148,1080.660745,580.4690118,5225.72694,1042.003991
10527.42201,10489.04509,9651.408756,10775.58323,10276.00579,9447.798493,12026.86664,10510.86347,11019.72963,0,11060.99102,9612.507568,7274.905088,3980.020272,2426.508494,10540.40076,9422.196399,10540.40076,11893.30729,12093.22689,10655.19811,12311.59992,10529.94676,10978.32205,3261.629165,11452.92227,11685.62668,10805.31077,10540.40076,11884.40856,12093.22689,10567.94836,11258.22366,9576.059612,11548.77179,10305.85732,6027.281105,11546.03128,10935.36206,10399.02541,10820.5977,10763.72051,11021.28614,3145.707691,11941.75194,9522.072073,3607.377531,9749.446861,9355.309264,2224.315226,6606.942347,12093.22689,9093.290198,7157.781446,9808.087664,10574.51887,9256.105128,6992.841677,10517.2857,2958.296801,10574.51887,12039.1489,9823.116674,7382.10142,6437.244107,12084.25503,11908.62807,3974.867472,10962.44357,11138.01551,7190.695058,10739.84283,10558.85081,950.0758409,10054.56416,11186.53046,10581.356,10818.13269,9737.703868,9667.504883,6449.961826,9598.794329,11982.88987,9115.694154,5677.395079,10194.82546,10945.25906,10791.29361,6168.604556,10107.12668
